
|WPMY        |-         |DT |42  |DA  |                    |1  |-  |LIC    |PITTSBURGH               |PA |US |BLCDT  -20060608AAB |1000.  kW |-         |314.9   |-       |73907      |N |40 |29 |43.00 |W |80  |0  |17.00 |WCWB LICENSEE, LLC                                                          |   0.00 km |   0.00 mi |  0.00 deg |618.7  m|H       |43259     |0.      |1026131 |216.7   |1133006   |
|W42DG-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |STATE COLLEGE            |PA |US |BLDTL  -20071109AAR |15.    kW |-         |0.0     |-       |168229     |N |40 |43 |4.00  |W |77  |53 |28.00 |WPXI, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |683.   m|-       |76198     |0.      |1216190 |49.     |1218507   |
|WTXF-TV     |-         |DT |42  |ND  |                    |1  |-  |LIC    |PHILADELPHIA             |PA |US |BLCDT  -20090615AAE |260.   kW |-         |343.0   |-       |51568      |N |40 |2  |26.00 |W |75  |14 |19.00 |FOX TELEVISION STATIONS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |406.6  m|E       |93033     |-       |1037800 |338.    |1316855   |
|WIVE-LP     |-         |TX |42  |ND  |-                   |-  |-  |LIC    |CEIBA                    |PR |US |BLTTL  -20030128ABW |4.     kW |-         |0.0     |-       |20578      |N |18 |16 |52.00 |W |65  |40 |9.00  |INTERNATIONAL BROADCASTING CORPORATION                                      |   0.00 km |   0.00 mi |  0.00 deg |301.   m|H       |20499     |-       |-       |30.     |624524    |
|WJNI-LP     |-         |TX |42  |ND  |Z                   |-  |-  |LIC    |NORTH CHARLESTON         |SC |US |BLTTL  -20060623AAZ |150.   kW |-         |0.0     |-       |66802      |N |32 |55 |42.00 |W |80  |6  |13.00 |THOMAS B. DANIELS                                                           |   0.00 km |   0.00 mi |  0.00 deg |92.4   m|-       |64153     |-       |1054307 |83.     |1135021   |
|KAUN-LP     |-         |TX |42  |ND  |                    |-  |-  |LIC    |SIOUX FALLS              |SD |US |BLTTL  -19880527II  |0.88   kW |-         |0.0     |-       |26039      |N |43 |32 |8.00  |W |96  |44 |34.00 |J.F. BROADCASTING, LLC                                                      |   0.00 km |   0.00 mi |  0.00 deg |492.   m|H       |-         |-       |-       |36.     |113006    |
|K42FI       |-         |TX |42  |DA  |+                   |-  |-  |LIC    |WATERTOWN                |SD |US |BLTT   -20040604ABI |10.    kW |-         |0.0     |-       |129133     |N |44 |52 |16.00 |W |97  |6  |34.00 |RED RIVER BROADCAST CO., LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |645.8  m|-       |65864     |0.      |1042185 |120.    |997778    |
|W42BY       |-         |CA |42  |ND  |                    |-  |-  |LIC    |MEMPHIS                  |TN |US |BLTTL  -19980629JE  |0.3    kW |-         |0.0     |-       |66999      |N |35 |8  |36.00 |W |90  |3  |10.00 |THREE ANGELS BROADCASTING NETWORK, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |212.   m|H       |-         |-       |-       |133.2   |270478    |
|WLLC-LP     |-         |TX |42  |ND  |Z                   |-  |-  |LIC    |NASHVILLE                |TN |US |BLTTL  -20040226AAL |25.    kW |-         |0.0     |-       |41793      |N |36 |9  |56.00 |W |86  |46 |46.00 |JKB ASSOCIATES, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |259.   m|-       |42615     |-       |-       |110.    |979886    |
|WFLI-TV     |-         |DT |42  |DA  |                    |2  |-  |LIC    |CLEVELAND                |TN |US |BLCDT  -20050808AGH |500.   kW |-         |333.0   |-       |72060      |N |35 |12 |34.00 |W |85  |16 |39.00 |MPS MEDIA OF TENNESSEE LICENSE, LLC                                         |   0.00 km |   0.00 mi |  0.00 deg |733.5  m|H       |67273     |0.      |1042692 |133.    |1077069   |
|WJTD-LP     |-         |TX |42  |DA  |Z                   |-  |-  |LIC    |JACKSON                  |TN |US |BLTTL  -20070320ANN |80.    kW |-         |0.0     |-       |131104     |N |35 |39 |50.00 |W |88  |47 |23.00 |WORD OF GOD FELLOWSHIP, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |286.   m|-       |65460     |250.    |1063000 |150.    |1177761   |
|KIDZ-CD     |-         |CA |42  |ND  |                    |-  |-  |LIC    |ABILENE                  |TX |US |BLTTA  -20041025ABY |12.    kW |-         |0.0     |-       |58561      |N |32 |26 |39.00 |W |99  |44 |5.00  |BAYOU CITY BROADCASTING, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |613.   m|-       |39874     |-       |1211887 |86.6    |1020442   |
|KTBU        |-         |DT |42  |DA  |                    |3  |-  |LIC    |CONROE                   |TX |US |BLCDT  -20050103AJA |1000.  kW |-         |597.0   |-       |28324      |N |29 |33 |44.00 |W |95  |30 |35.00 |KTBU LICENSING, INC.                                                        |   0.00 km |   0.00 mi |  0.00 deg |615.8  m|H       |43288     |0.      |1059622 |593.    |1034502   |
|K42ET       |-         |TX |42  |DA  |-                   |-  |-  |LIC    |SNYDER                   |TX |US |BLTT   -20050512ACL |9.31   kW |-         |0.0     |-       |55048      |N |32 |45 |34.00 |W |100 |54 |47.00 |RAMAR COMMUNICATIONS, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |836.7  m|-       |68469     |184.    |1056573 |94.5    |1061848   |
|KVCV-LP     |-         |TX |42  |DA  |Z                   |-  |-  |LIC    |VICTORIA                 |TX |US |BLTTL  -20070511ABY |8.     kW |-         |0.0     |-       |125162     |N |28 |47 |23.03 |W |96  |56 |20.45 |WINDSONG COMMUNICATIONS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |160.9  m|-       |20059     |262.    |1228657 |135.    |1185172   |
|KMLM-DT     |-         |DT |42  |DA  |                    |2  |-  |LIC    |ODESSA                   |TX |US |BLCDT  -20081231AAS |50.    kW |-         |145.0   |-       |53541      |N |32 |2  |54.00 |W |102 |18 |4.00  |PRIME TIME CHRISTIAN BROADCASTING, INC                                      |   0.00 km |   0.00 mi |  0.00 deg |1034.2 m|H       |85183     |0.      |1053974 |143.    |1286576   |
|KPXD-TV     |-         |DT |42  |DA  |                    |2  |-  |LIC    |ARLINGTON                |TX |US |BLCDT  -20091022ACM |1000.  kW |-         |495.0   |-       |68834      |N |32 |32 |36.00 |W |96  |57 |32.00 |ION MEDIA DALLAS LICENSE, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |698.   m|H       |87520     |0.      |1059733 |449.9   |1338278   |
|KLNM-LD     |-         |LD |42  |DA  |                    |-  |-  |LIC    |LUFKIN                   |TX |US |BLDTL  -20091028AAS |2.     kW |-         |0.0     |-       |30211      |N |31 |20 |5.00  |W |94  |40 |10.00 |MILLENIUM COMMUNICATIONS & PRODUCTIONS                                      |   0.00 km |   0.00 mi |  0.00 deg |275.2  m|-       |87967     |0.      |1259890 |180.4   |1339897   |
|K42AL-D     |-         |LD |42  |ND  |                    |-  |-  |LIC    |MEMPHIS                  |TX |US |BLDTT  -20100402ACT |0.46   kW |-         |0.0     |-       |8719       |N |34 |48 |18.00 |W |100 |36 |12.00 |CAPROCK TRANSLATOR SYSTEM, INC.                                             |   0.00 km |   0.00 mi |  0.00 deg |883.1  m|-       |23503     |-       |1050989 |109.    |1362619   |
|K42CF-D     |-         |LD |42  |ND  |                    |-  |-  |LIC    |GRUVER                   |TX |US |BLDTT  -20100827AAM |0.42   kW |-         |0.0     |-       |25987      |N |36 |14 |44.00 |W |101 |22 |56.00 |HANSFORD COUNTY TRANSLATOR SYSTEM                                           |   0.00 km |   0.00 mi |  0.00 deg |1091.5 m|-       |23503     |-       |1050985 |125.    |1396728   |
|KSSJ-LP     |-         |TX |42  |ND  |Z                   |-  |-  |LIC    |SAN ANTONIO              |TX |US |BLTTL  -20110325ABK |50.    kW |-         |0.0     |-       |67304      |N |29 |41 |6.00  |W |98  |26 |59.00 |J. B. SALAZAR                                                               |   0.00 km |   0.00 mi |  0.00 deg |494.   m|-       |103180    |-       |1055608 |120.    |1420322   |
|KIDZ-CD     |-         |LD |42  |ND  |                    |-  |-  |LIC    |ABILENE                  |TX |US |BLDTT  -20110428AAI |12.    kW |-         |0.0     |-       |58561      |N |32 |26 |39.00 |W |99  |44 |5.00  |BAYOU CITY BROADCASTING, LLC                                                |   0.00 km |   0.00 mi |  0.00 deg |613.   m|-       |104307    |-       |1211887 |87.     |1425365   |
|K42AE       |-         |TX |42  |DA  |                    |-  |-  |LIC    |BICKNELL, ETC.           |UT |US |BLTT   -19801110IG  |2.15   kW |-         |0.0     |-       |14183      |N |38 |17 |0.00  |W |111 |30 |37.00 |WAYNE COUNTY                                                                |   0.00 km |   0.00 mi |  0.00 deg |2524.  m|H       |23253     |0.      |-       |0.      |24792     |
|K42DR       |-         |TX |42  |DA  |                    |-  |-  |LIC    |FILLMORE, ETC.           |UT |US |BLTT   -19940620IX  |3.16   kW |-         |0.0     |-       |42401      |N |39 |2  |10.00 |W |112 |19 |31.00 |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1739.  m|H       |21993     |0.      |-       |8.      |200309    |
|KUED        |-         |DT |42  |DA  |                    |2  |-  |LIC    |SALT LAKE CITY           |UT |US |BLEDT  -20020403ABL |239.   kW |-         |1266.0  |-       |69396      |N |40 |39 |33.00 |W |112 |12 |7.00  |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |2841.4 m|H       |30673     |0.      |1062408 |87.5    |599524    |
|K42FA       |-         |TX |42  |DA  |                    |-  |-  |LIC    |WOODLAND & KAMAS         |UT |US |BLTT   -20030618ABI |0.45   kW |-         |0.0     |-       |63725      |N |40 |33 |59.00 |W |111 |14 |31.00 |SUMMIT COUNTY                                                               |   0.00 km |   0.00 mi |  0.00 deg |2309.8 m|-       |20719     |12.     |-       |5.8     |667811    |
|K42FR       |-         |TX |42  |DA  |                    |-  |-  |LIC    |LEAMINGTON               |UT |US |BLTT   -20040422AAQ |0.77   kW |-         |0.0     |-       |126044     |N |39 |31 |55.00 |W |112 |18 |47.00 |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1472.  m|-       |38648     |120.    |-       |8.      |980837    |
|K42FU       |-         |TX |42  |DA  |                    |-  |-  |LIC    |GARRISON                 |UT |US |BLTT   -20040422AAR |0.35   kW |-         |0.0     |-       |126050     |N |38 |56 |53.00 |W |114 |9  |5.00  |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |2475.  m|-       |38645     |0.      |-       |7.      |980843    |
|K42AD       |-         |TX |42  |DA  |                    |-  |-  |LIC    |BLANDING/MONTICELL       |UT |US |BLTT   -20041018ACK |0.3    kW |-         |0.0     |-       |58862      |N |37 |50 |22.00 |W |109 |27 |42.00 |SAN JUAN COUNTY                                                             |   0.00 km |   0.00 mi |  0.00 deg |3474.  m|-       |20719     |167.    |-       |12.     |1020429   |
|K42HQ-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |DELTA, OAK CITY, ETC     |UT |US |BLDTT  -20071217ACK |0.008  kW |-         |0.0     |-       |167917     |N |39 |21 |12.10 |W |112 |21 |5.80  |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1668.6 m|-       |75790     |0.      |-       |7.6     |1225262   |
|K42HP-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |GREEN RIVER              |UT |US |BLDTT  -20080123ACL |0.02   kW |-         |0.0     |-       |167577     |N |39 |10 |58.00 |W |110 |36 |25.00 |GREEN RIVER CITY TELEVISION                                                 |   0.00 km |   0.00 mi |  0.00 deg |2351.5 m|-       |20778     |117.    |-       |9.5     |1229500   |
|K42IN-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |ENTERPRISE               |UT |US |BLDTT  -20081202AHU |0.01   kW |-         |0.0     |-       |167103     |N |37 |30 |22.40 |W |113 |39 |36.20 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |2174.  m|-       |75944     |0.      |-       |6.      |1282863   |
|K42HS-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |HENRIEVILLE              |UT |US |BLDTT  -20090527AGR |0.01   kW |-         |0.0     |-       |167137     |N |37 |32 |58.90 |W |111 |59 |21.60 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |1832.6 m|-       |19753     |0.      |-       |3.6     |1314785   |
|K42HV-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |EAST PRICE               |UT |US |BLDTT  -20090727AAM |0.006  kW |-         |0.0     |-       |167789     |N |39 |36 |38.00 |W |110 |48 |47.00 |CARBON COUNTY                                                               |   0.00 km |   0.00 mi |  0.00 deg |1794.6 m|-       |20717     |115.    |-       |4.6     |1324861   |
|K42AF-D     |-         |LD |42  |ND  |                    |-  |-  |LIC    |PAROWAN, ENOCH, ETC.     |UT |US |BLDTT  -20090728ACJ |0.25   kW |-         |0.0     |-       |29147      |N |37 |50 |30.20 |W |112 |58 |26.60 |IRON COUNTY                                                                 |   0.00 km |   0.00 mi |  0.00 deg |2066.  m|-       |23503     |-       |-       |18.     |1325203   |
|K42IW-D     |-         |LD |42  |ND  |                    |-  |-  |LIC    |LONG VALLEY JUNCTION     |UT |US |BLDTT  -20091228ACI |0.032  kW |-         |0.0     |-       |182318     |N |37 |30 |25.40 |W |112 |30 |35.60 |WESTERN KANE COUNTY SPECIAL SERVICE DISTRICT #1                             |   0.00 km |   0.00 mi |  0.00 deg |2409.6 m|-       |95117     |-       |-       |7.6     |1351511   |
|K42HT-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |LAKETOWN, ETC.           |UT |US |BLDTT  -20100108ADD |0.011  kW |-         |0.0     |-       |168858     |N |41 |52 |57.00 |W |111 |16 |9.00  |RICH COUNTY                                                                 |   0.00 km |   0.00 mi |  0.00 deg |2321.  m|-       |23503     |270.    |-       |10.     |1352904   |
|K42IV-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |SCIPIO                   |UT |US |BLDTT  -20100128AGX |0.05   kW |-         |0.0     |-       |182393     |N |39 |12 |9.30  |W |112 |8  |34.80 |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |2080.  m|-       |19753     |44.     |-       |7.      |1355122   |
|K42EX-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |BEAVER ETC.              |UT |US |BLDTT  -20100604AFR |0.31   kW |-         |0.0     |-       |4469       |N |38 |27 |23.50 |W |112 |39 |27.00 |BEAVER CITY CORPORATION                                                     |   0.00 km |   0.00 mi |  0.00 deg |2395.  m|-       |65078     |180.    |-       |5.      |1373418   |
|K42IX-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |ANTIMONY                 |UT |US |BLDTT  -20100809CGM |0.006  kW |-         |0.0     |-       |182438     |N |38 |10 |56.80 |W |112 |2  |24.50 |PIUTE COUNTY                                                                |   0.00 km |   0.00 mi |  0.00 deg |2262.5 m|-       |20718     |90.     |-       |8.5     |1380291   |
|K42IY-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |FOUNTAIN GREEN           |UT |US |BLDTT  -20100915AAC |0.01   kW |-         |0.0     |-       |182208     |N |39 |32 |3.30  |W |111 |35 |9.30  |SANPETE COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1758.5 m|-       |19753     |336.    |-       |8.5     |1399070   |
|K42JT-D     |-         |LD |42  |ND  |                    |-  |-  |LIC    |ROOSEVELT, ETC.          |UT |US |BLDTT  -20101110AAK |0.085  kW |-         |0.0     |-       |182959     |N |40 |19 |27.00 |W |110 |9  |19.00 |UINTAH COUNTY                                                               |   0.00 km |   0.00 mi |  0.00 deg |1918.1 m|-       |95438     |-       |-       |9.1     |1406600   |
|K42JU-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |BICKNELL, ETC.           |UT |US |BLDTT  -20101206AAS |0.072  kW |-         |0.0     |-       |167065     |N |38 |16 |59.80 |W |111 |30 |36.20 |WAYNE COUNTY                                                                |   0.00 km |   0.00 mi |  0.00 deg |2583.1 m|-       |99106     |0.      |-       |6.1     |1411024   |
|K42KG-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |FILLMORE, ETC.           |UT |US |BLDTT  -20101209AAB |0.15   kW |-         |0.0     |-       |167912     |N |39 |2  |10.00 |W |112 |19 |31.20 |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1728.5 m|-       |99147     |0.      |-       |14.5    |1411487   |
|K42JW-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |LEAMINGTON               |UT |US |BLDTT  -20110201AFF |0.95   kW |-         |0.0     |-       |167937     |N |39 |31 |55.70 |W |112 |18 |46.70 |MILLARD COUNTY                                                              |   0.00 km |   0.00 mi |  0.00 deg |1480.5 m|-       |19753     |120.    |-       |14.5    |1415988   |
|WMSY-TV     |-         |DT |42  |ND  |                    |2  |-  |LIC    |MARION                   |VA |US |BLEDT  -20030428ABS |100.   kW |-         |448.0   |-       |5982       |N |36 |54 |7.00  |W |81  |32 |32.00 |BLUE RIDGE PUBLIC TELEVISION, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |1188.  m|H       |29432     |-       |1024380 |66.     |658676    |
|WCVE-TV     |-         |DT |42  |ND  |                    |1  |-  |LIC    |RICHMOND                 |VA |US |BLCDT  -20050606AHG |160.   kW |-         |346.3   |-       |9987       |N |37 |30 |44.00 |W |77  |36 |4.00  |COMMONWEALTH PUBLIC BROADCASTING                                            |   0.00 km |   0.00 mi |  0.00 deg |412.4  m|H       |46720     |-       |1018227 |303.3   |1072095   |
|WHSV-TV     |-         |LD |42  |DA  |                    |-  |-  |LIC    |HARRISONBURG             |VA |US |BLCDT  -20110113AAD |1.     kW |-         |0.0     |-       |4688       |N |38 |57 |36.00 |W |78  |19 |52.00 |GRAY TELEVISION LICENSEE, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |670.   m|-       |92396     |0.      |-       |27.     |1414060   |
|KVBI-LP     |-         |CA |42  |DA  |                    |-  |-  |LIC    |CLARKSTON                |WA |US |BLTTL  -20010807AAP |2.61   kW |-         |0.0     |-       |37444      |N |46 |27 |4.00  |W |117 |2  |47.00 |LIFE OF VICTORY TV, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |875.   m|-       |20735     |160.    |-       |6.      |573408    |
|KWDK        |-         |DT |42  |ND  |                    |2  |-  |LIC    |TACOMA                   |WA |US |BLEDT  -20050421AAE |144.   kW |-         |695.0   |-       |35419      |N |47 |30 |17.00 |W |121 |58 |6.00  |PUGET SOUND EDUCATIONAL TV, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |926.8  m|C       |70026     |-       |1056094 |60.     |1057419   |
|K42IH-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |EAST WENATCHEE           |WA |US |BLDTL  -20100106AEC |0.197  kW |-         |0.0     |-       |2494       |N |47 |22 |10.00 |W |120 |13 |30.00 |APPLE VALLEY TV ASSOCIATION, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |309.   m|-       |23501     |191.    |-       |19.     |1352438   |
|K42CM-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |CENTRALIA/CHEHALIS       |WA |US |BLDTL  -20110815ABH |6.43   kW |-         |0.0     |-       |33895      |N |46 |33 |16.00 |W |123 |3  |26.00 |TRIBUNE TELEVISION NORTHWEST, INC., DEBTOR-IN-POSSESSION                    |   0.00 km |   0.00 mi |  0.00 deg |487.   m|-       |18128     |165.    |1033564 |46.     |1440089   |
|WPNE-TV     |-         |DT |42  |ND  |                    |2  |-  |LIC    |GREEN BAY                |WI |US |BMLEDT -20040818AAP |200.   kW |-         |375.0   |-       |18798      |N |44 |24 |34.00 |W |88  |0  |6.00  |STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BOARD                       |   0.00 km |   0.00 mi |  0.00 deg |599.3  m|H       |45983     |-       |1035536 |325.    |1007869   |
|W42DH-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |SAYNER/VILAS COUNTY      |WI |US |BLDTT  -20100107ACO |15.    kW |-         |0.0     |-       |167156     |N |46 |1  |55.00 |W |89  |31 |48.00 |GRAY TELEVISION LICENSEE, LLC                                               |   0.00 km |   0.00 mi |  0.00 deg |654.7  m|-       |88400     |0.      |1034107 |135.    |1352666   |
|K42ER       |-         |TX |42  |ND  |                    |-  |-  |LIC    |SHOSHONI, ETC.           |WY |US |BLTTL  -19990412JG  |1.19   kW |-         |0.0     |-       |56596      |N |43 |27 |0.00  |W |108 |14 |0.00  |RIVERTON FREMONT TV CLUB, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |2206.  m|H       |-         |-       |-       |5.8     |283784    |
|K42HY-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |RAWLINS                  |WY |US |BLDTT  -20090611ACH |0.1    kW |-         |0.0     |-       |167613     |N |41 |46 |16.00 |W |107 |14 |17.00 |CENTRAL WYOMING COLLEGE                                                     |   0.00 km |   0.00 mi |  0.00 deg |2204.  m|-       |16355     |0.      |1243691 |8.      |1317593   |
|K42KR-D     |-         |LD |42  |DA  |                    |-  |-  |LIC    |MOUNTAIN VIEW            |WY |US |BLDTT  -20110518ADI |0.4    kW |-         |0.0     |-       |189219     |N |41 |6  |43.00 |W |110 |13 |0.00  |CENTRAL WYOMING COLLEGE                                                     |   0.00 km |   0.00 mi |  0.00 deg |2622.  m|-       |103985    |332.    |-       |10.     |1428088   |
|K43AK       |-         |TX |43  |DA  |                    |-  |-  |LIC    |ENGLISH BAY              |AK |US |BLTT   -19840302IE  |0.275  kW |-         |0.0     |-       |62795      |N |59 |21 |38.00 |W |151 |55 |48.00 |STATE OF ALASKA                                                             |   0.00 km |   0.00 mi |  0.00 deg |23.    m|H       |20753     |135.    |-       |0.      |67034     |
|K43CN       |-         |TX |43  |DA  |+                   |-  |-  |LIC    |DUNCAN                   |AZ |US |BLTT   -19891030JN  |2.33   kW |-         |0.0     |-       |61291      |N |32 |53 |14.00 |W |109 |18 |49.00 |SOUTHERN GREENLEE COUNTY TV ASSOCIATION, INC.                               |   0.00 km |   0.00 mi |  0.00 deg |2008.  m|H       |21087     |0.      |-       |5.      |134931    |
|K43GJ       |-         |TX |43  |DA  |+                   |-  |-  |LIC    |LAKE HAVASU CITY         |AZ |US |BLTT   -20020726AAZ |2.21   kW |-         |0.0     |-       |43398      |N |34 |36 |9.00  |W |114 |22 |15.00 |MOHAVE COUNTY BOARD OF SUPERVISORS                                          |   0.00 km |   0.00 mi |  0.00 deg |408.   m|H       |20735     |170.    |1204044 |16.     |605541    |
|K43IE       |-         |TX |43  |DA  |+                   |-  |-  |LIC    |WILLIAMS, ETC.           |AZ |US |BLTT   -20030805AIK |1.62   kW |-         |0.0     |-       |11287      |N |35 |12 |1.00  |W |112 |12 |13.00 |NW COMMUNICATIONS OF PHOENIX, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |2849.  m|-       |16977     |0.      |-       |14.     |677095    |
|K43GQ       |-         |TX |43  |DA  |Z                   |-  |-  |LIC    |KLAGETOH                 |AZ |US |BLTT   -20030922ACH |0.22   kW |-         |0.0     |-       |19110      |N |35 |40 |15.00 |W |109 |12 |3.00  |KOB-TV, LLC                                                                 |   0.00 km |   0.00 mi |  0.00 deg |2378.4 m|-       |18125     |255.    |-       |31.4    |686279    |
|K43GU       |-         |TX |43  |DA  |Z                   |-  |-  |LIC    |DOLAN SPRINGS            |AZ |US |BLTT   -20040521AAS |1.92   kW |-         |0.0     |-       |43392      |N |35 |35 |42.00 |W |114 |14 |46.00 |MOHAVE COUNTY BOARD OF SUPERVISORS                                          |   0.00 km |   0.00 mi |  0.00 deg |1321.  m|-       |20735     |270.    |-       |13.     |980855    |
|K43IB       |-         |TX |43  |DA  |+                   |-  |-  |LIC    |GLOBE-MIAMI              |AZ |US |BLTT   -20060216AFG |0.16   kW |-         |0.0     |-       |13107      |N |33 |20 |20.00 |W |110 |52 |16.00 |ARIZONA BD. OF REGENTS FOR ASU                                              |   0.00 km |   0.00 mi |  0.00 deg |2006.  m|-       |41486     |0.      |-       |15.     |1115187   |
|KXUN-LP     |-         |TX |43  |DA  |-                   |-  |-  |LIC    |FORT SMITH               |AR |US |BLTTL  -20041201AEJ |5.8    kW |-         |0.0     |-       |14386      |N |35 |26 |50.00 |W |94  |21 |54.00 |PINNACLE MEDIA, LLC                                                         |   0.00 km |   0.00 mi |  0.00 deg |316.8  m|-       |45925     |210.    |1039549 |73.     |1032730   |
|K43AF       |-         |TX |43  |DA  |                    |-  |-  |LIC    |UKIAH                    |CA |US |BLTT   -19830125IL  |2.53   kW |-         |0.0     |-       |65122      |N |39 |7  |3.00  |W |123 |5  |35.00 |TELEVISION IMPROVEMENT ASSOCIATION                                          |   0.00 km |   0.00 mi |  0.00 deg |960.   m|H       |20735     |290.    |-       |0.      |51709     |
|KSKT-CA     |-         |CA |43  |DA  |                    |-  |-  |LIC    |SAN MARCOS               |CA |US |BLTT   -19941201JC  |3.15   kW |-         |0.0     |-       |58927      |N |33 |0  |34.00 |W |116 |58 |11.00 |BLUE SKIES BROADCASTING CORPORATION                                         |   0.00 km |   0.00 mi |  0.00 deg |897.   m|H       |16945     |354.    |-       |15.     |204479    |
|K43EE       |-         |TX |43  |ND  |+                   |-  |-  |LIC    |LUCERNE VALLEY           |CA |US |BLTT   -19960216JF  |0.898  kW |-         |0.0     |-       |14697      |N |34 |27 |47.00 |W |116 |52 |44.00 |COUNTY OF SAN BERNARDINO AREA 29                                            |   0.00 km |   0.00 mi |  0.00 deg |945.   m|H       |-         |-       |-       |43.     |220563    |
|KMCE-LP     |-         |TX |43  |DA  |+                   |-  |-  |LIC    |MONTEREY                 |CA |US |BLTTL  -20030711ABL |55.1   kW |-         |0.0     |-       |35661      |N |36 |45 |22.00 |W |121 |30 |6.00  |KMCE, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |971.   m|-       |59092     |0.      |-       |41.4    |669422    |
|KDUO-LP     |-         |TX |43  |DA  |-                   |-  |-  |LIC    |PALM DESERT              |CA |US |BLTTL  -20071210ABX |9.5    kW |-         |0.0     |-       |128874     |N |33 |51 |58.00 |W |116 |25 |59.00 |LOUIS MARTINEZ FAMILY GROUP, LLC                                            |   0.00 km |   0.00 mi |  0.00 deg |500.   m|-       |79490     |0.      |-       |23.     |1193896   |
|KPMC-LP     |-         |TX |43  |DA  |-                   |-  |-  |LIC    |BAKERSFIELD              |CA |US |BLTTL  -20080418AAF |150.   kW |-         |0.0     |-       |130502     |N |35 |26 |16.00 |W |118 |44 |26.00 |COCOLA BROADCASTING COMPANIES, LLC                                          |   0.00 km |   0.00 mi |  0.00 deg |1046.  m|-       |79279     |270.    |-       |10.     |1243531   |
|KSEX-CA     |-         |CA |43  |DA  |                    |-  |-  |LIC    |SAN DIEGO                |CA |US |BLTTA  -20080421ABQ |4.1    kW |-         |0.0     |-       |11371      |N |32 |41 |48.00 |W |116 |56 |10.00 |D.T.V. LLC                                                                  |   0.00 km |   0.00 mi |  0.00 deg |800.4  m|-       |72669     |0.      |-       |24.4    |1243807   |
|KHSL-TV     |-         |DT |43  |DA  |                    |2  |-  |LIC    |CHICO                    |CA |US |BLCDT  -20080711ADS |235.   kW |-         |469.0   |-       |24508      |N |39 |57 |29.00 |W |121 |42 |49.00 |CATAMOUNT BROADCASTING OF CHICO-REDDING, INC.                               |   0.00 km |   0.00 mi |  0.00 deg |1212.8 m|H       |78834     |0.      |1258123 |147.8   |1253111   |
